week_id,week_start,week_end,posts_processed,twitter_posts,truth_posts,reposts,original_posts,unique_nodes,edge_count,negative_posts,neutral_posts,positive_posts,top_topic,top_topic_node,top_topic_count,top_entity,top_entity_node,top_entity_count,top_nodes_json
2012-W41,2012-10-08,2012-10-14,120,120,0,0,120,87,244,47,34,39,Media Communications,topic::media_communications,64,Obama,per::obama,28,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":64},{""node"":""per::obama"",""label"":""Obama"",""count"":28},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":23},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":20},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":17},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":15},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":9},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":8},{""node"":""hashtag::vpdebate"",""label"":""#vpdebate"",""count"":8},{""node"":""org::yankees"",""label"":""Yankees"",""count"":7},{""node"":""mention::yankees"",""label"":""@yankees"",""count"":6},{""node"":""per::b"",""label"":""B"",""count"":5}]"
2012-W42,2012-10-15,2012-10-21,205,205,0,0,205,134,440,94,37,74,Media Communications,topic::media_communications,119,Obama,per::obama,43,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":119},{""node"":""per::obama"",""label"":""Obama"",""count"":43},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":36},{""node"":""mention::mittromney"",""label"":""@mittromney"",""count"":26},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":24},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":23},{""node"":""per::mi"",""label"":""Mi"",""count"":20},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":19},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":16},{""node"":""mention::yankees"",""label"":""@yankees"",""count"":13},{""node"":""per::a"",""label"":""A"",""count"":10},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":10}]"
2012-W43,2012-10-22,2012-10-28,164,164,0,2,162,124,401,66,51,47,Media Communications,topic::media_communications,118,Obama,per::obama,53,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":118},{""node"":""per::obama"",""label"":""Obama"",""count"":53},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":40},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":15},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":13},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":12},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":9},{""node"":""per::barack obama"",""label"":""Barack Obama"",""count"":9},{""node"":""mention::mittromney"",""label"":""@mittromney"",""count"":9},{""node"":""per::mi"",""label"":""Mi"",""count"":9},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":9},{""node"":""mention::late_show"",""label"":""@late_show"",""count"":9}]"
2012-W44,2012-10-29,2012-11-04,129,129,0,0,129,89,255,55,36,38,Media Communications,topic::media_communications,78,Obama,per::obama,55,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":78},{""node"":""per::obama"",""label"":""Obama"",""count"":55},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":22},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":22},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":14},{""node"":""mention::mittromney"",""label"":""@mittromney"",""count"":11},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":9},{""node"":""loc::trump tower"",""label"":""Trump Tower"",""count"":8},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":6},{""node"":""loc::china"",""label"":""China"",""count"":6},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":4},{""node"":""loc::benghazi"",""label"":""Benghazi"",""count"":4}]"
2012-W45,2012-11-05,2012-11-11,167,167,0,0,167,115,325,81,42,44,Media Communications,topic::media_communications,94,Obama,per::obama,30,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":94},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":38},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":34},{""node"":""per::obama"",""label"":""Obama"",""count"":30},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":26},{""node"":""mention::mittromney"",""label"":""@mittromney"",""count"":11},{""node"":""loc::america"",""label"":""America"",""count"":11},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":9},{""node"":""loc::china"",""label"":""China"",""count"":8},{""node"":""mention::mcuban"",""label"":""@mcuban"",""count"":7},{""node"":""per::mi"",""label"":""Mi"",""count"":7},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":7}]"
2012-W46,2012-11-12,2012-11-18,84,84,0,0,84,53,87,20,17,47,Media Communications,topic::media_communications,53,Obama,per::obama,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":53},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":21},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":11},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":5},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":4},{""node"":""mention::cher"",""label"":""@cher"",""count"":4},{""node"":""topic::social_culture_education"",""label"":""Social Culture Education"",""count"":4},{""node"":""per::obama"",""label"":""Obama"",""count"":3},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":3},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":3},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":3},{""node"":""mention::celebapprentice"",""label"":""@celebapprentice"",""count"":3}]"
2012-W47,2012-11-19,2012-11-25,72,72,0,0,72,56,91,24,13,35,Media Communications,topic::media_communications,40,Obama,per::obama,5,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":40},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":25},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":9},{""node"":""per::obama"",""label"":""Obama"",""count"":5},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":4},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":4},{""node"":""loc::israel"",""label"":""Israel"",""count"":2},{""node"":""mention::israel"",""label"":""@israel"",""count"":2},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":2},{""node"":""loc::washington"",""label"":""Washington"",""count"":2},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":2},{""node"":""mention::erictrumpfdn"",""label"":""@erictrumpfdn"",""count"":2}]"
2012-W48,2012-11-26,2012-12-02,106,106,0,1,105,91,215,20,25,61,Media Communications,topic::media_communications,49,Trump Tower,loc::trump tower,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":49},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":27},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":17},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":15},{""node"":""topic::social_culture_education"",""label"":""Social Culture Education"",""count"":7},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":6},{""node"":""mention::celebapprentice"",""label"":""@celebapprentice"",""count"":6},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":4},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":4},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":4},{""node"":""mention::traceadkins"",""label"":""@traceadkins"",""count"":4},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":3}]"
2012-W49,2012-12-03,2012-12-09,155,155,0,0,155,104,259,48,25,82,Media Communications,topic::media_communications,94,Lord,per::lord,10,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":94},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":31},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":22},{""node"":""mention::lord_sugar"",""label"":""@lord_sugar"",""count"":18},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":17},{""node"":""per::lord"",""label"":""Lord"",""count"":10},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":8},{""node"":""mention::ivankatrump"",""label"":""@ivankatrump"",""count"":6},{""node"":""topic::social_culture_education"",""label"":""Social Culture Education"",""count"":6},{""node"":""loc::scotland"",""label"":""Scotland"",""count"":6},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":6},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":5}]"
2012-W50,2012-12-10,2012-12-16,75,75,0,0,75,65,171,24,19,32,Media Communications,topic::media_communications,47,Lord,per::lord,6,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":47},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":11},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":10},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":8},{""node"":""mention::lord_sugar"",""label"":""@lord_sugar"",""count"":7},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7},{""node"":""per::lord"",""label"":""Lord"",""count"":6},{""node"":""loc::china"",""label"":""China"",""count"":5},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":4},{""node"":""mention::celebapprentice"",""label"":""@celebapprentice"",""count"":4},{""node"":""loc::uk"",""label"":""Uk"",""count"":3},{""node"":""loc::florida"",""label"":""Florida"",""count"":2}]"
2012-W51,2012-12-17,2012-12-23,96,96,0,0,96,57,131,21,17,58,Media Communications,topic::media_communications,72,Vanityfair,org::vanityfair,9,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":72},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":28},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":12},{""node"":""mention::vanityfair"",""label"":""@vanityfair"",""count"":11},{""node"":""org::vanityfair"",""label"":""Vanityfair"",""count"":9},{""node"":""hashtag::missuniverse"",""label"":""#missuniverse"",""count"":9},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7},{""node"":""mention::nbc"",""label"":""@nbc"",""count"":5},{""node"":""per::don carter"",""label"":""Don Carter"",""count"":5},{""node"":""per::gray"",""label"":""Gray"",""count"":5},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":4},{""node"":""mention::rosie"",""label"":""@rosie"",""count"":4}]"
2012-W52,2012-12-24,2012-12-30,46,46,0,0,46,39,75,8,10,28,Media Communications,topic::media_communications,24,Donald Trump,per::donald trump,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":24},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":13},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":7},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":7},{""node"":""topic::social_culture_education"",""label"":""Social Culture Education"",""count"":4},{""node"":""per::donald trump"",""label"":""Donald Trump"",""count"":3},{""node"":""mention::celebapprentice"",""label"":""@celebapprentice"",""count"":3},{""node"":""per::obama"",""label"":""Obama"",""count"":3},{""node"":""mention::liljon"",""label"":""@liljon"",""count"":2},{""node"":""loc::washington"",""label"":""Washington"",""count"":2},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":2},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":1}]"
2013-W01,2012-12-31,2013-01-06,97,97,0,0,97,54,118,25,29,43,Media Communications,topic::media_communications,53,Obama,per::obama,8,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":53},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":43},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":17},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":12},{""node"":""per::obama"",""label"":""Obama"",""count"":8},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":6},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":6},{""node"":""mention::celebapprentice"",""label"":""@celebapprentice"",""count"":5},{""node"":""topic::social_culture_education"",""label"":""Social Culture Education"",""count"":5},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":4},{""node"":""org::celeba"",""label"":""Celeba"",""count"":3},{""node"":""per::donald trump"",""label"":""Donald Trump"",""count"":3}]"
2013-W02,2013-01-07,2013-01-13,199,199,0,0,199,97,287,15,64,120,Media Communications,topic::media_communications,141,Obama,per::obama,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":141},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":88},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":39},{""node"":""mention::billmaher"",""label"":""@billmaher"",""count"":30},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":24},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":11},{""node"":""mention::celebapprentice"",""label"":""@celebapprentice"",""count"":8},{""node"":""per::obama"",""label"":""Obama"",""count"":7},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":6},{""node"":""mention::jayleno"",""label"":""@jayleno"",""count"":6},{""node"":""per::donald trump"",""label"":""Donald Trump"",""count"":5},{""node"":""topic::social_culture_education"",""label"":""Social Culture Education"",""count"":5}]"
